,reference_date,moneyness,tenor,implied_vol
7,2010-09-13,1.0,180D,0.35645899999999997
8,2010-09-13,1.1,180D,0.314089
9,2010-09-13,1.2,180D,0.2803419
10,2010-09-13,0.8,360D,0.4167181
11,2010-09-13,0.9,360D,0.379364
12,2010-09-13,1.0,360D,0.354593
13,2010-09-13,1.1,360D,0.33755
14,2010-09-13,1.2,360D,0.3105681
15,2010-09-13,0.8,720D,0.39995620000000004
16,2010-09-13,0.9,720D,0.377002
17,2010-09-13,1.0,720D,0.348579
18,2010-09-13,1.1,720D,0.314042
19,2010-09-13,1.2,720D,0.300905
0,2010-09-14,0.8,90D,0.4815438
1,2010-09-14,0.9,90D,0.414925
2,2010-09-14,1.0,90D,0.354512
3,2010-09-14,1.1,90D,0.30720600000000003
4,2010-09-14,1.2,90D,0.267345
5,2010-09-14,0.8,180D,0.4596331
6,2010-09-14,0.9,180D,0.407746
7,2010-09-14,1.0,180D,0.357392
8,2010-09-14,1.1,180D,0.311325
9,2010-09-14,1.2,180D,0.27608879999999997
10,2010-09-14,0.8,360D,0.4057331
11,2010-09-14,0.9,360D,0.37109699999999995
12,2010-09-14,1.0,360D,0.347303
13,2010-09-14,1.1,360D,0.33043300000000003
14,2010-09-14,1.2,360D,0.30211
15,2010-09-14,0.8,720D,0.39112499999999994
16,2010-09-14,0.9,720D,0.36958799999999997
17,2010-09-14,1.0,720D,0.340931
18,2010-09-14,1.1,720D,0.306967
19,2010-09-14,1.2,720D,0.2931463
0,2010-09-15,0.8,90D,0.4886719
1,2010-09-15,0.9,90D,0.421481
2,2010-09-15,1.0,90D,0.36103
3,2010-09-15,1.1,90D,0.307322
4,2010-09-15,1.2,90D,0.2603869
5,2010-09-15,0.8,180D,0.46540309999999996
6,2010-09-15,0.9,180D,0.413534
7,2010-09-15,1.0,180D,0.36365499999999995
8,2010-09-15,1.1,180D,0.316131
9,2010-09-15,1.2,180D,0.2761231
10,2010-09-15,0.8,360D,0.41132129999999995
11,2010-09-15,0.9,360D,0.376606
12,2010-09-15,1.0,360D,0.350815
13,2010-09-15,1.1,360D,0.33763
14,2010-09-15,1.2,360D,0.3079663
15,2010-09-15,0.8,720D,0.39797
16,2010-09-15,0.9,720D,0.37585999999999997
17,2010-09-15,1.0,720D,0.350133
18,2010-09-15,1.1,720D,0.311879
19,2010-09-15,1.2,720D,0.29887630000000004
0,2010-09-16,0.8,90D,0.4812963
1,2010-09-16,0.9,90D,0.41576300000000005
2,2010-09-16,1.0,90D,0.363373
3,2010-09-16,1.1,90D,0.310586
4,2010-09-16,1.2,90D,0.26966809999999997
5,2010-09-16,0.8,180D,0.4600019
6,2010-09-16,0.9,180D,0.411449
7,2010-09-16,1.0,180D,0.36505899999999997
8,2010-09-16,1.1,180D,0.31785
9,2010-09-16,1.2,180D,0.2762781
10,2010-09-16,0.8,360D,0.42242310000000005
11,2010-09-16,0.9,360D,0.376459
12,2010-09-16,1.0,360D,0.340286
13,2010-09-16,1.1,360D,0.330604
14,2010-09-16,1.2,360D,0.30500309999999997
15,2010-09-16,0.8,720D,0.3963431
16,2010-09-16,0.9,720D,0.370364
17,2010-09-16,1.0,720D,0.345103
18,2010-09-16,1.1,720D,0.303491
19,2010-09-16,1.2,720D,0.288625
0,2010-09-17,0.8,90D,0.48049129999999995
1,2010-09-17,0.9,90D,0.41418999999999995
2,2010-09-17,1.0,90D,0.36060699999999996
3,2010-09-17,1.1,90D,0.305338
4,2010-09-17,1.2,90D,0.2619169
5,2010-09-17,0.8,180D,0.4512238
6,2010-09-17,0.9,180D,0.40220799999999995
7,2010-09-17,1.0,180D,0.360201
8,2010-09-17,1.1,180D,0.318297
9,2010-09-17,1.2,180D,0.2837619
10,2010-09-17,0.8,360D,0.41841
11,2010-09-17,0.9,360D,0.377537
12,2010-09-17,1.0,360D,0.341955
13,2010-09-17,1.1,360D,0.331186
14,2010-09-17,1.2,360D,0.30405
15,2010-09-17,0.8,720D,0.39716999999999997
16,2010-09-17,0.9,720D,0.370177
17,2010-09-17,1.0,720D,0.3475
18,2010-09-17,1.1,720D,0.307989
19,2010-09-17,1.2,720D,0.29517309999999997
0,2010-09-20,0.8,90D,0.4833738
1,2010-09-20,0.9,90D,0.41432899999999995
2,2010-09-20,1.0,90D,0.35692100000000004
3,2010-09-20,1.1,90D,0.304667
4,2010-09-20,1.2,90D,0.2671131
5,2010-09-20,0.8,180D,0.4519663
6,2010-09-20,0.9,180D,0.401347
7,2010-09-20,1.0,180D,0.35660800000000004
8,2010-09-20,1.1,180D,0.317121
9,2010-09-20,1.2,180D,0.2885081
10,2010-09-20,0.8,360D,0.410345
11,2010-09-20,0.9,360D,0.375925
12,2010-09-20,1.0,360D,0.349464
13,2010-09-20,1.1,360D,0.332945
14,2010-09-20,1.2,360D,0.3046369
15,2010-09-20,0.8,720D,0.39742
16,2010-09-20,0.9,720D,0.374211
17,2010-09-20,1.0,720D,0.347703
18,2010-09-20,1.1,720D,0.30804200000000004
19,2010-09-20,1.2,720D,0.29368130000000003
0,2010-09-21,0.8,90D,0.45954880000000004
1,2010-09-21,0.9,90D,0.39589599999999997
2,2010-09-21,1.0,90D,0.33733199999999997
3,2010-09-21,1.1,90D,0.293829
4,2010-09-21,1.2,90D,0.25549
5,2010-09-21,0.8,180D,0.44444809999999996
6,2010-09-21,0.9,180D,0.39040199999999997
7,2010-09-21,1.0,180D,0.341111
8,2010-09-21,1.1,180D,0.295016
9,2010-09-21,1.2,180D,0.2590213
10,2010-09-21,0.8,360D,0.40197130000000003
11,2010-09-21,0.9,360D,0.366773
12,2010-09-21,1.0,360D,0.34655
13,2010-09-21,1.1,360D,0.323371
14,2010-09-21,1.2,360D,0.2949331
15,2010-09-21,0.8,720D,0.3872119
16,2010-09-21,0.9,720D,0.363108
17,2010-09-21,1.0,720D,0.33232999999999996
18,2010-09-21,1.1,720D,0.29868300000000003
19,2010-09-21,1.2,720D,0.2835263
0,2010-09-22,0.8,90D,0.47224499999999997
1,2010-09-22,0.9,90D,0.405794
2,2010-09-22,1.0,90D,0.35275399999999996
3,2010-09-22,1.1,90D,0.30467099999999997
4,2010-09-22,1.2,90D,0.2715219
5,2010-09-22,0.8,180D,0.4458463
6,2010-09-22,0.9,180D,0.402312
7,2010-09-22,1.0,180D,0.357643
8,2010-09-22,1.1,180D,0.313452
9,2010-09-22,1.2,180D,0.2711919
10,2010-09-22,0.8,360D,0.4215931
11,2010-09-22,0.9,360D,0.377662
12,2010-09-22,1.0,360D,0.34442500000000004
13,2010-09-22,1.1,360D,0.33244
14,2010-09-22,1.2,360D,0.30779
15,2010-09-22,0.8,720D,0.3994719
16,2010-09-22,0.9,720D,0.37095100000000003
17,2010-09-22,1.0,720D,0.345744
18,2010-09-22,1.1,720D,0.308176
19,2010-09-22,1.2,720D,0.296385
0,2010-09-23,0.8,90D,0.5000880999999999
1,2010-09-23,0.9,90D,0.438088
2,2010-09-23,1.0,90D,0.37892600000000004
3,2010-09-23,1.1,90D,0.332867
4,2010-09-23,1.2,90D,0.2931313
5,2010-09-23,0.8,180D,0.46885129999999997
6,2010-09-23,0.9,180D,0.418045
7,2010-09-23,1.0,180D,0.373421
8,2010-09-23,1.1,180D,0.334461
9,2010-09-23,1.2,180D,0.3030219
10,2010-09-23,0.8,360D,0.437705
11,2010-09-23,0.9,360D,0.39622999999999997
12,2010-09-23,1.0,360D,0.371517
13,2010-09-23,1.1,360D,0.350268
14,2010-09-23,1.2,360D,0.32503689999999996
15,2010-09-23,0.8,720D,0.41656999999999994
16,2010-09-23,0.9,720D,0.39070099999999996
17,2010-09-23,1.0,720D,0.34484499999999996
18,2010-09-23,1.1,720D,0.32354700000000003
19,2010-09-23,1.2,720D,0.308835
0,2010-09-24,0.8,90D,0.47808
1,2010-09-24,0.9,90D,0.412591
2,2010-09-24,1.0,90D,0.354865
3,2010-09-24,1.1,90D,0.309508
4,2010-09-24,1.2,90D,0.2731669
5,2010-09-24,0.8,180D,0.4563888
6,2010-09-24,0.9,180D,0.40469499999999997
7,2010-09-24,1.0,180D,0.356695
8,2010-09-24,1.1,180D,0.315048
9,2010-09-24,1.2,180D,0.28187629999999997
10,2010-09-24,0.8,360D,0.4250581
11,2010-09-24,0.9,360D,0.381806
12,2010-09-24,1.0,360D,0.352915
13,2010-09-24,1.1,360D,0.33659700000000004
14,2010-09-24,1.2,360D,0.3142781
15,2010-09-24,0.8,720D,0.403255
16,2010-09-24,0.9,720D,0.376066
17,2010-09-24,1.0,720D,0.347689
18,2010-09-24,1.1,720D,0.311141
19,2010-09-24,1.2,720D,0.3000188
0,2010-09-27,0.8,90D,0.47430880000000003
1,2010-09-27,0.9,90D,0.415103
2,2010-09-27,1.0,90D,0.356975
3,2010-09-27,1.1,90D,0.302391
4,2010-09-27,1.2,90D,0.2569619
5,2010-09-27,0.8,180D,0.4493738
6,2010-09-27,0.9,180D,0.395443
7,2010-09-27,1.0,180D,0.349218
8,2010-09-27,1.1,180D,0.311004
9,2010-09-27,1.2,180D,0.2819738
10,2010-09-27,0.8,360D,0.41997
11,2010-09-27,0.9,360D,0.37843899999999997
12,2010-09-27,1.0,360D,0.34996099999999997
13,2010-09-27,1.1,360D,0.33478700000000006
14,2010-09-27,1.2,360D,0.311555
15,2010-09-27,0.8,720D,0.3987938
16,2010-09-27,0.9,720D,0.372862
17,2010-09-27,1.0,720D,0.345874
18,2010-09-27,1.1,720D,0.30909600000000004
19,2010-09-27,1.2,720D,0.29796690000000003
0,2010-09-28,0.8,90D,0.47975999999999996
1,2010-09-28,0.9,90D,0.41798
2,2010-09-28,1.0,90D,0.366358
3,2010-09-28,1.1,90D,0.31271899999999997
4,2010-09-28,1.2,90D,0.26820879999999997
5,2010-09-28,0.8,180D,0.44646880000000005
6,2010-09-28,0.9,180D,0.39877
7,2010-09-28,1.0,180D,0.35794800000000004
8,2010-09-28,1.1,180D,0.31843499999999997
9,2010-09-28,1.2,180D,0.2863531
10,2010-09-28,0.8,360D,0.41801499999999997
11,2010-09-28,0.9,360D,0.377894
12,2010-09-28,1.0,360D,0.344865
13,2010-09-28,1.1,360D,0.336803
14,2010-09-28,1.2,360D,0.31217690000000003
15,2010-09-28,0.8,720D,0.3988431
16,2010-09-28,0.9,720D,0.37282400000000004
17,2010-09-28,1.0,720D,0.350694
18,2010-09-28,1.1,720D,0.311204
19,2010-09-28,1.2,720D,0.2999913
0,2010-09-29,0.8,90D,0.481815
1,2010-09-29,0.9,90D,0.42398899999999995
2,2010-09-29,1.0,90D,0.366237
3,2010-09-29,1.1,90D,0.317473
4,2010-09-29,1.2,90D,0.27298690000000003
5,2010-09-29,0.8,180D,0.4527969
6,2010-09-29,0.9,180D,0.402772
7,2010-09-29,1.0,180D,0.359487
8,2010-09-29,1.1,180D,0.31964400000000004
9,2010-09-29,1.2,180D,0.28941130000000004
10,2010-09-29,0.8,360D,0.42884880000000003
11,2010-09-29,0.9,360D,0.384812
12,2010-09-29,1.0,360D,0.360481
13,2010-09-29,1.1,360D,0.33603700000000003
14,2010-09-29,1.2,360D,0.3116738
15,2010-09-29,0.8,720D,0.40587809999999996
16,2010-09-29,0.9,720D,0.378517
17,2010-09-29,1.0,720D,0.33277999999999996
18,2010-09-29,1.1,720D,0.311845
19,2010-09-29,1.2,720D,0.2970819
0,2010-09-30,0.8,90D,0.47571379999999996
1,2010-09-30,0.9,90D,0.41019599999999995
2,2010-09-30,1.0,90D,0.358315
3,2010-09-30,1.1,90D,0.32114600000000004
4,2010-09-30,1.2,90D,0.2950513
5,2010-09-30,0.8,180D,0.4520769
6,2010-09-30,0.9,180D,0.40358
7,2010-09-30,1.0,180D,0.357765
8,2010-09-30,1.1,180D,0.319163
9,2010-09-30,1.2,180D,0.2872881
10,2010-09-30,0.8,360D,0.43316809999999994
11,2010-09-30,0.9,360D,0.38804
12,2010-09-30,1.0,360D,0.365462
13,2010-09-30,1.1,360D,0.339404
14,2010-09-30,1.2,360D,0.3151213
15,2010-09-30,0.8,720D,0.4085413
16,2010-09-30,0.9,720D,0.381852
17,2010-09-30,1.0,720D,0.332781
18,2010-09-30,1.1,720D,0.3153
19,2010-09-30,1.2,720D,0.3003888
0,2010-10-01,0.8,90D,0.4772188
1,2010-10-01,0.9,90D,0.414383
2,2010-10-01,1.0,90D,0.35871000000000003
3,2010-10-01,1.1,90D,0.318419
4,2010-10-01,1.2,90D,0.28645309999999996
5,2010-10-01,0.8,180D,0.4552538
6,2010-10-01,0.9,180D,0.403675
7,2010-10-01,1.0,180D,0.35709
8,2010-10-01,1.1,180D,0.31654499999999997
9,2010-10-01,1.2,180D,0.284375
10,2010-10-01,0.8,360D,0.4281369
11,2010-10-01,0.9,360D,0.385304
12,2010-10-01,1.0,360D,0.36168300000000003
13,2010-10-01,1.1,360D,0.338769
14,2010-10-01,1.2,360D,0.3156038
15,2010-10-01,0.8,720D,0.4054912
16,2010-10-01,0.9,720D,0.37973799999999996
17,2010-10-01,1.0,720D,0.334488
18,2010-10-01,1.1,720D,0.314407
19,2010-10-01,1.2,720D,0.30118690000000004
0,2010-10-04,0.8,90D,0.496065
1,2010-10-04,0.9,90D,0.439212
2,2010-10-04,1.0,90D,0.390169
3,2010-10-04,1.1,90D,0.343016
4,2010-10-04,1.2,90D,0.3077419
5,2010-10-04,0.8,180D,0.46778190000000003
6,2010-10-04,0.9,180D,0.42188200000000003
7,2010-10-04,1.0,180D,0.377482
8,2010-10-04,1.1,180D,0.33724200000000004
9,2010-10-04,1.2,180D,0.30055689999999996
10,2010-10-04,0.8,360D,0.440665
11,2010-10-04,0.9,360D,0.397966
12,2010-10-04,1.0,360D,0.365758
13,2010-10-04,1.1,360D,0.352329
14,2010-10-04,1.2,360D,0.3261619
15,2010-10-04,0.8,720D,0.41981
16,2010-10-04,0.9,720D,0.393975
17,2010-10-04,1.0,720D,0.354097
18,2010-10-04,1.1,720D,0.32362900000000006
19,2010-10-04,1.2,720D,0.3113081
0,2010-10-05,0.8,90D,0.49090629999999996
1,2010-10-05,0.9,90D,0.426203
2,2010-10-05,1.0,90D,0.375709
3,2010-10-05,1.1,90D,0.324274
4,2010-10-05,1.2,90D,0.28458690000000003
5,2010-10-05,0.8,180D,0.4650369
6,2010-10-05,0.9,180D,0.41239800000000004
7,2010-10-05,1.0,180D,0.36828099999999997
8,2010-10-05,1.1,180D,0.326629
9,2010-10-05,1.2,180D,0.2912638
10,2010-10-05,0.8,360D,0.4352869
11,2010-10-05,0.9,360D,0.39146299999999995
12,2010-10-05,1.0,360D,0.355261
13,2010-10-05,1.1,360D,0.346143
14,2010-10-05,1.2,360D,0.32048879999999996
15,2010-10-05,0.8,720D,0.4135069
16,2010-10-05,0.9,720D,0.385316
17,2010-10-05,1.0,720D,0.36167
18,2010-10-05,1.1,720D,0.31924800000000003
19,2010-10-05,1.2,720D,0.30777
0,2010-10-06,0.8,90D,0.4698
1,2010-10-06,0.9,90D,0.405137
2,2010-10-06,1.0,90D,0.351143
3,2010-10-06,1.1,90D,0.305282
4,2010-10-06,1.2,90D,0.2711831
5,2010-10-06,0.8,180D,0.4423013
6,2010-10-06,0.9,180D,0.394108
7,2010-10-06,1.0,180D,0.349043
8,2010-10-06,1.1,180D,0.309579
9,2010-10-06,1.2,180D,0.27313
10,2010-10-06,0.8,360D,0.41039810000000004
11,2010-10-06,0.9,360D,0.373128
12,2010-10-06,1.0,360D,0.34460999999999997
13,2010-10-06,1.1,360D,0.332048
14,2010-10-06,1.2,360D,0.30517
15,2010-10-06,0.8,720D,0.39289810000000003
16,2010-10-06,0.9,720D,0.368138
17,2010-10-06,1.0,720D,0.34312
18,2010-10-06,1.1,720D,0.307956
19,2010-10-06,1.2,720D,0.2943269
0,2010-10-07,0.8,90D,0.4675369
1,2010-10-07,0.9,90D,0.39880000000000004
2,2010-10-07,1.0,90D,0.347457
3,2010-10-07,1.1,90D,0.311069
4,2010-10-07,1.2,90D,0.29042629999999997
5,2010-10-07,0.8,180D,0.4385613
6,2010-10-07,0.9,180D,0.386944
7,2010-10-07,1.0,180D,0.343895
8,2010-10-07,1.1,180D,0.307282
9,2010-10-07,1.2,180D,0.276155
10,2010-10-07,0.8,360D,0.4054919
11,2010-10-07,0.9,360D,0.36844499999999997
12,2010-10-07,1.0,360D,0.342341
13,2010-10-07,1.1,360D,0.327459
14,2010-10-07,1.2,360D,0.30239499999999997
15,2010-10-07,0.8,720D,0.3884631
16,2010-10-07,0.9,720D,0.365752
17,2010-10-07,1.0,720D,0.339291
18,2010-10-07,1.1,720D,0.30295500000000003
19,2010-10-07,1.2,720D,0.2906519
0,2010-10-08,0.8,90D,0.459575
1,2010-10-08,0.9,90D,0.392723
2,2010-10-08,1.0,90D,0.33747900000000003
3,2010-10-08,1.1,90D,0.295757
4,2010-10-08,1.2,90D,0.2656013
5,2010-10-08,0.8,180D,0.43308810000000003
6,2010-10-08,0.9,180D,0.37956
7,2010-10-08,1.0,180D,0.335344
8,2010-10-08,1.1,180D,0.299425
9,2010-10-08,1.2,180D,0.2685263
10,2010-10-08,0.8,360D,0.4123381
11,2010-10-08,0.9,360D,0.368195
12,2010-10-08,1.0,360D,0.339107
13,2010-10-08,1.1,360D,0.322405
14,2010-10-08,1.2,360D,0.29712879999999997
15,2010-10-08,0.8,720D,0.38933
16,2010-10-08,0.9,720D,0.362544
17,2010-10-08,1.0,720D,0.33419
18,2010-10-08,1.1,720D,0.298118
19,2010-10-08,1.2,720D,0.2858769
0,2010-10-11,0.8,90D,0.4605988
1,2010-10-11,0.9,90D,0.391671
2,2010-10-11,1.0,90D,0.332211
3,2010-10-11,1.1,90D,0.286481
4,2010-10-11,1.2,90D,0.2479763
5,2010-10-11,0.8,180D,0.4310819
6,2010-10-11,0.9,180D,0.372549
7,2010-10-11,1.0,180D,0.32921300000000003
8,2010-10-11,1.1,180D,0.295184
9,2010-10-11,1.2,180D,0.2685369
10,2010-10-11,0.8,360D,0.4017063
11,2010-10-11,0.9,360D,0.363466
12,2010-10-11,1.0,360D,0.338703
13,2010-10-11,1.1,360D,0.320435
14,2010-10-11,1.2,360D,0.2954219
15,2010-10-11,0.8,720D,0.38338500000000003
16,2010-10-11,0.9,720D,0.358958
17,2010-10-11,1.0,720D,0.330683
18,2010-10-11,1.1,720D,0.297195
19,2010-10-11,1.2,720D,0.28424130000000003
0,2010-10-12,0.8,90D,0.4545688
1,2010-10-12,0.9,90D,0.38409999999999994
2,2010-10-12,1.0,90D,0.32778599999999997
3,2010-10-12,1.1,90D,0.282135
4,2010-10-12,1.2,90D,0.2469219
5,2010-10-12,0.8,180D,0.42515810000000004
6,2010-10-12,0.9,180D,0.37122
7,2010-10-12,1.0,180D,0.325739
8,2010-10-12,1.1,180D,0.286804
9,2010-10-12,1.2,180D,0.2558981
10,2010-10-12,0.8,360D,0.40074190000000004
11,2010-10-12,0.9,360D,0.358259
12,2010-10-12,1.0,360D,0.33557699999999996
13,2010-10-12,1.1,360D,0.313851
14,2010-10-12,1.2,360D,0.2907281
15,2010-10-12,0.8,720D,0.37761130000000004
16,2010-10-12,0.9,720D,0.350985
17,2010-10-12,1.0,720D,0.319178
18,2010-10-12,1.1,720D,0.289846
19,2010-10-12,1.2,720D,0.2778369
0,2010-10-13,0.8,90D,0.4369888
1,2010-10-13,0.9,90D,0.373136
2,2010-10-13,1.0,90D,0.318449
3,2010-10-13,1.1,90D,0.27331099999999997
4,2010-10-13,1.2,90D,0.2357819
5,2010-10-13,0.8,180D,0.415805
6,2010-10-13,0.9,180D,0.360908
7,2010-10-13,1.0,180D,0.31702
8,2010-10-13,1.1,180D,0.281418
9,2010-10-13,1.2,180D,0.24876500000000001
10,2010-10-13,0.8,360D,0.392235
11,2010-10-13,0.9,360D,0.350697
12,2010-10-13,1.0,360D,0.32463000000000003
13,2010-10-13,1.1,360D,0.30768799999999996
14,2010-10-13,1.2,360D,0.2845119
15,2010-10-13,0.8,720D,0.3707663
16,2010-10-13,0.9,720D,0.345134
17,2010-10-13,1.0,720D,0.309629
18,2010-10-13,1.1,720D,0.286596
19,2010-10-13,1.2,720D,0.2730731
0,2010-10-14,0.8,90D,0.4524338
1,2010-10-14,0.9,90D,0.385644
2,2010-10-14,1.0,90D,0.33053899999999997
3,2010-10-14,1.1,90D,0.280443
4,2010-10-14,1.2,90D,0.24127130000000002
5,2010-10-14,0.8,180D,0.4189663
6,2010-10-14,0.9,180D,0.366006
7,2010-10-14,1.0,180D,0.322511
8,2010-10-14,1.1,180D,0.285702
9,2010-10-14,1.2,180D,0.254645
10,2010-10-14,0.8,360D,0.39346380000000003
11,2010-10-14,0.9,360D,0.35355400000000003
12,2010-10-14,1.0,360D,0.324558
13,2010-10-14,1.1,360D,0.31155
14,2010-10-14,1.2,360D,0.2875981
15,2010-10-14,0.8,720D,0.37408630000000004
16,2010-10-14,0.9,720D,0.34964
17,2010-10-14,1.0,720D,0.31489999999999996
18,2010-10-14,1.1,720D,0.28839200000000004
19,2010-10-14,1.2,720D,0.2752569
0,2010-10-15,0.8,90D,0.44546810000000003
1,2010-10-15,0.9,90D,0.381121
2,2010-10-15,1.0,90D,0.325146
3,2010-10-15,1.1,90D,0.275341
4,2010-10-15,1.2,90D,0.2353313
5,2010-10-15,0.8,180D,0.4118238
6,2010-10-15,0.9,180D,0.361049
7,2010-10-15,1.0,180D,0.32007199999999997
8,2010-10-15,1.1,180D,0.287235
9,2010-10-15,1.2,180D,0.2587388
10,2010-10-15,0.8,360D,0.3826463
11,2010-10-15,0.9,360D,0.34670900000000004
12,2010-10-15,1.0,360D,0.320174
13,2010-10-15,1.1,360D,0.30307300000000004
14,2010-10-15,1.2,360D,0.2781531
15,2010-10-15,0.8,720D,0.3577513
16,2010-10-15,0.9,720D,0.32601100000000005
17,2010-10-15,1.0,720D,0.297692
18,2010-10-15,1.1,720D,0.272851
19,2010-10-15,1.2,720D,0.2713469
0,2010-10-18,0.8,90D,0.4275888
1,2010-10-18,0.9,90D,0.36402999999999996
2,2010-10-18,1.0,90D,0.308407
3,2010-10-18,1.1,90D,0.267522
4,2010-10-18,1.2,90D,0.2328069
5,2010-10-18,0.8,180D,0.407565
6,2010-10-18,0.9,180D,0.35489899999999996
7,2010-10-18,1.0,180D,0.31106300000000003
8,2010-10-18,1.1,180D,0.277762
9,2010-10-18,1.2,180D,0.25266
10,2010-10-18,0.8,360D,0.3881538
11,2010-10-18,0.9,360D,0.349188
12,2010-10-18,1.0,360D,0.330485
13,2010-10-18,1.1,360D,0.30627
14,2010-10-18,1.2,360D,0.2828281
15,2010-10-18,0.8,720D,0.364685
16,2010-10-18,0.9,720D,0.33928800000000003
17,2010-10-18,1.0,720D,0.294987
18,2010-10-18,1.1,720D,0.276119
19,2010-10-18,1.2,720D,0.2610988
0,2010-10-19,0.8,90D,0.4283663
1,2010-10-19,0.9,90D,0.357757
2,2010-10-19,1.0,90D,0.30444099999999996
3,2010-10-19,1.1,90D,0.253122
4,2010-10-19,1.2,90D,0.21579879999999999
5,2010-10-19,0.8,180D,0.40009500000000003
6,2010-10-19,0.9,180D,0.34631
7,2010-10-19,1.0,180D,0.305357
8,2010-10-19,1.1,180D,0.274145
9,2010-10-19,1.2,180D,0.2524319
10,2010-10-19,0.8,360D,0.3793869
11,2010-10-19,0.9,360D,0.34178800000000004
12,2010-10-19,1.0,360D,0.310962
13,2010-10-19,1.1,360D,0.303103
14,2010-10-19,1.2,360D,0.2799681
15,2010-10-19,0.8,720D,0.37015810000000005
16,2010-10-19,0.9,720D,0.349809
17,2010-10-19,1.0,720D,0.333856
18,2010-10-19,1.1,720D,0.30121
19,2010-10-19,1.2,720D,0.2927438
0,2010-10-20,0.8,90D,0.4061931
1,2010-10-20,0.9,90D,0.3505
2,2010-10-20,1.0,90D,0.29675999999999997
3,2010-10-20,1.1,90D,0.247867
4,2010-10-20,1.2,90D,0.2079963
5,2010-10-20,0.8,180D,0.39459310000000003
6,2010-10-20,0.9,180D,0.34421100000000004
7,2010-10-20,1.0,180D,0.30316299999999996
8,2010-10-20,1.1,180D,0.269583
9,2010-10-20,1.2,180D,0.2411263
10,2010-10-20,0.8,360D,0.37701120000000005
11,2010-10-20,0.9,360D,0.34097299999999997
12,2010-10-20,1.0,360D,0.315249
13,2010-10-20,1.1,360D,0.29778099999999996
14,2010-10-20,1.2,360D,0.27369689999999997
15,2010-10-20,0.8,720D,0.36175130000000005
16,2010-10-20,0.9,720D,0.340391
17,2010-10-20,1.0,720D,0.315704
18,2010-10-20,1.1,720D,0.28524499999999997
19,2010-10-20,1.2,720D,0.2752319
0,2010-10-21,0.8,90D,0.4000019
1,2010-10-21,0.9,90D,0.337294
2,2010-10-21,1.0,90D,0.282653
3,2010-10-21,1.1,90D,0.24159300000000003
4,2010-10-21,1.2,90D,0.20826
5,2010-10-21,0.8,180D,0.39005809999999996
6,2010-10-21,0.9,180D,0.34015900000000004
7,2010-10-21,1.0,180D,0.29451
8,2010-10-21,1.1,180D,0.255978
9,2010-10-21,1.2,180D,0.222185
10,2010-10-21,0.8,360D,0.372245
11,2010-10-21,0.9,360D,0.337772
12,2010-10-21,1.0,360D,0.315172
13,2010-10-21,1.1,360D,0.293497
14,2010-10-21,1.2,360D,0.2683563
15,2010-10-21,0.8,720D,0.40168689999999996
16,2010-10-21,0.9,720D,0.380449
17,2010-10-21,1.0,720D,0.349692
18,2010-10-21,1.1,720D,0.316735
19,2010-10-21,1.2,720D,0.30177129999999996
0,2010-10-22,0.8,90D,0.4059863
1,2010-10-22,0.9,90D,0.339536
2,2010-10-22,1.0,90D,0.28499199999999997
3,2010-10-22,1.1,90D,0.246045
4,2010-10-22,1.2,90D,0.22061879999999998
5,2010-10-22,0.8,180D,0.3869581
6,2010-10-22,0.9,180D,0.338161
7,2010-10-22,1.0,180D,0.29573499999999997
8,2010-10-22,1.1,180D,0.261128
9,2010-10-22,1.2,180D,0.2313513
10,2010-10-22,0.8,360D,0.3724063
11,2010-10-22,0.9,360D,0.33622599999999997
12,2010-10-22,1.0,360D,0.310947
13,2010-10-22,1.1,360D,0.291018
14,2010-10-22,1.2,360D,0.2667838
15,2010-10-22,0.8,720D,0.34021999999999997
16,2010-10-22,0.9,720D,0.317456
17,2010-10-22,1.0,720D,0.301819
18,2010-10-22,1.1,720D,0.300666
19,2010-10-22,1.2,720D,0.2875063
0,2010-10-25,0.8,90D,0.42675130000000006
1,2010-10-25,0.9,90D,0.35944899999999996
2,2010-10-25,1.0,90D,0.30347
3,2010-10-25,1.1,90D,0.26302800000000004
4,2010-10-25,1.2,90D,0.2287631
5,2010-10-25,0.8,180D,0.4065931
6,2010-10-25,0.9,180D,0.35654
7,2010-10-25,1.0,180D,0.309516
8,2010-10-25,1.1,180D,0.2726
9,2010-10-25,1.2,180D,0.24268
10,2010-10-25,0.8,360D,0.3894313
11,2010-10-25,0.9,360D,0.352192
12,2010-10-25,1.0,360D,0.32940800000000003
13,2010-10-25,1.1,360D,0.304512
14,2010-10-25,1.2,360D,0.2813363
15,2010-10-25,0.8,720D,0.3768738
16,2010-10-25,0.9,720D,0.348531
17,2010-10-25,1.0,720D,0.32738
18,2010-10-25,1.1,720D,0.312466
19,2010-10-25,1.2,720D,0.2964781
0,2010-10-26,0.8,90D,0.43571190000000004
1,2010-10-26,0.9,90D,0.366093
2,2010-10-26,1.0,90D,0.30938099999999996
3,2010-10-26,1.1,90D,0.270849
4,2010-10-26,1.2,90D,0.2408738
5,2010-10-26,0.8,180D,0.4101831
6,2010-10-26,0.9,180D,0.36154800000000004
7,2010-10-26,1.0,180D,0.314965
8,2010-10-26,1.1,180D,0.27875
9,2010-10-26,1.2,180D,0.2478388
10,2010-10-26,0.8,360D,0.39326120000000003
11,2010-10-26,0.9,360D,0.356658
12,2010-10-26,1.0,360D,0.33318
